0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
44.5,2603,-7.848815712820485,-24.065189400971807,-7.553626627735084,2.6349050777535634,0.3123721180181765,1.9754553044513152,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
45.0,2603,-11.625629026688028,-22.747736862095024,-7.169676312519327,3.5490479813182674,0.6201462782563745,1.9014254109916506,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
45.5,2603,-15.210467182947692,-20.97321287143589,-6.673279436147843,4.412181044232697,0.9101605399564089,1.780900837078319,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
46.0,2603,-18.547106901021614,-18.767122349319543,-6.071602724607728,5.209188070566854,1.1741824514886663,1.6190415592615486,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
46.5,2603,-21.58290826332548,-16.162528314036116,-5.3686774676849565,5.920451793232403,1.4058505138455437,1.4225274453310985,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
47.0,2603,-24.267246997167955,-13.202302417419915,-4.56823882062721,6.519866484657601,1.6008772941154927,1.198829382850395,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
47.5,2603,-26.55136640748156,-9.942369175091114,-3.689820649922309,6.997759273236227,1.7568363414098016,0.9557855771572528,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
48.0,2603,-28.396276732442715,-6.443489538473001,-2.753324674568281,7.348437598978934,1.872991950708056,0.7013566514854132,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
48.5,2603,-29.772939069726856,-2.769270738983534,-1.7781161009750377,7.569725280493816,1.9504171471864864,0.4425753630297642,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
49.0,2603,-30.661997120214377,1.0155919012633738,-0.7824139443568678,7.662338537136295,1.9914043132363397,0.18522651328495762,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
49.5,2603,-31.05320409239281,4.846761169831521,0.2170379674791273,7.629234520350198,1.9989038236719903,-0.06620803357219385,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
50.0,2603,-30.944685108653246,8.66137843000662,1.2050757180436327,7.475022317657181,1.9760755011290108,-0.3084244053860354,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
